id,name,population,area,lat,lon
19363,Babolna,3860,3355,47.6422,17.9787
19372,Matranovak,1704,2697,48.0388,19.9814
19381,Tiszaladany,635,2219,48.065,21.4137
19390,Belmegyer,901,6305,46.872,21.179
19406,Bukkmogyorosd,127,990,48.1286,20.3549
19415,Pecs,142873,16277,46.0766,18.228
19424,Kisar,1105,1543,48.0571,22.5153
19433,Mezokovesd,16072,10049,47.8098,20.5661
19442,Somogyvar,1586,5299,46.5799,17.6524
19451,Kutaso,96,605,47.9476,19.5414
19460,Balatonendred,1281,4002,46.8362,17.9766
19479,Kustanszeg,426,1142,46.7853,16.6799
19488,Csehi,231,934,47.0368,16.9436
19497,Nogradsipek,655,2013,48.0086,19.5009
19503,Galgaheviz,2535,3118,47.6223,19.5558
19512,Alsonemesapati,669,1451,46.8539,16.9352
19521,Szoce,281,1871,46.8879,16.5698
19530,Szakmar,1220,7464,46.5554,19.0759
19549,Szar,1719,2263,47.4788,18.5185
19558,Gyugye,241,433,47.9224,22.5692
19567,Pely,1360,9030,47.4917,20.3416
19576,Krasznokvajda,465,1144,48.47,20.9701
19585,Pincehely,2124,5009,46.682,18.4398
19594,Pusztaottlaka,322,1887,46.5417,21.0062
19600,Makkoshotyka,810,1041,48.3564,21.5186
19619,Iharos,450,2268,46.3383,17.096
19628,Mezobereny,9809,11853,46.824,21.0291
19637,Pali,414,1958,47.4748,17.1662
19646,Ofalu,349,985,46.2208,18.5302
19655,Mariapocs,2046,2209,47.8793,22.0259
19664,Alsodobsza,274,1068,48.1805,21.0003
19673,Ujker,1010,3238,47.4631,16.8145
19682,Ujlengyel,1688,2625,47.2323,19.4443
19691,Tetetlen,1368,3211,47.3137,21.3041
19707,Buj,2246,3276,48.0991,21.6465
19716,Nagykoros,23517,22794,47.0374,19.7863
19725,Versend,919,1413,45.9954,18.5125
19734,Kemeneshogyesz,477,2608,47.355,17.2982
19743,Olaszfa,370,1654,47.0135,16.8841
19752,Nyalka,463,1286,47.5438,17.8081
19761,Kerkaskapolna,65,920,46.7848,16.4272
19770,Osztopan,766,2283,46.5184,17.6689
19789,Kecel,8376,11448,46.5238,19.2533
19798,Szalmatercs,415,758,48.122,19.6376
19813,Ketpo,663,6676,47.0743,20.4821
19831,Szilagy,252,1155,46.102,18.4061
19840,Hernadvecse,1105,1694,48.4417,21.1687
19859,Nemespatro,245,1225,46.3238,17.0023
19868,Papadereske,266,575,47.2925,17.4002
19877,Nagypall,338,713,46.1448,18.4572
19886,Vachartyan,1779,1211,47.727,19.2537
19895,Hernyek,68,1031,46.6497,16.642
19901,Csanyoszro,597,2856,45.8812,17.9074
19910,Kiskassa,219,1333,45.9532,18.3975
19929,Bokahaza,251,670,46.7736,17.106
19938,Pusztahencse,931,3171,46.5943,18.7141
19947,Szalkszentmarton,2778,8208,46.9755,19.0133
19956,Biharkeresztes,4050,4926,47.1313,21.7192
19965,Matraballa,756,2636,47.9831,20.0199
19974,Fabiansebestyen,1913,7173,46.6738,20.4506
19983,Soltvadkert,7259,10886,46.582,19.3943
19992,Kemecse,4777,3894,48.0678,21.7987
20002,Csakvar,5339,11876,47.3918,18.4641
20011,Bagamer,2498,4702,47.4455,21.9919
20039,Getye,86,666,46.7629,17.0696
20048,Barna,973,1539,48.1006,19.9338
20057,Somogyegres,152,1081,46.6758,18.0267
20066,Nyarsapat,1881,5403,47.1012,19.8017
20075,Matramindszent,786,1673,47.9803,19.9324
20084,Kemenesszentmarton,195,429,47.2936,17.1634
20093,Torokkoppany,468,2580,46.6014,18.0506
20109,Koszegszerdahely,472,737,47.3406,16.5157
20118,Erk,914,2168,47.6094,20.0764
20127,Tata,23441,7811,47.6501,18.3181
20136,Rabasebes,72,539,47.4401,17.241
20145,Csesztve,327,1625,48.0144,19.2776
20154,Daka,621,2540,47.2868,17.4277
20163,Naszaly,2329,3022,47.698,18.2635
20172,Tiszabezded,1781,1864,48.3622,22.1526
20181,Tiszaroff,1522,5249,47.398,20.4383
20190,Lucfalva,586,1410,48.0308,19.6906
20206,Seregelyes,4245,7819,47.1116,18.5786
20215,Paradsasvar,332,1694,47.9121,19.9781
20233,Jakfalva,460,906,48.333,20.5712
20242,Hered,1808,1396,47.7044,19.6336
20251,Csehbanya,305,1283,47.1818,17.6842
20260,Tivadar,179,480,48.0636,22.5136
20279,Vemend,1315,3181,46.1569,18.6173
20288,Egyed,488,1343,47.5217,17.3379
20297,Kiskunfelegyhaza,29306,25630,46.7113,19.8503
20303,Apagy,2361,3199,47.9594,21.9348
20312,Kiskutas,172,469,46.9122,16.7952
20321,Rinyaujnep,48,828,46.0793,17.3528
20330,Somogygeszti,387,2171,46.5195,17.7836
20349,Vashosszufalu,342,1392,47.1127,17.0597
20358,Eloszallas,2207,3998,46.8316,18.8219
20367,Pornoapati,354,1514,47.1561,16.4659
20376,Almaskeresztur,75,1303,46.1196,17.8945
20385,Merges,107,651,47.6024,17.4426
20394,Vasasszonyfa,364,1065,47.3124,16.6719
20400,Gyomore,1246,2049,47.5007,17.5647
20419,Ujleta,1119,3042,47.4625,21.8767
20428,Szeleveny,1022,4539,46.8035,20.1973
20437,Magyarpolany,1241,2697,47.1685,17.5468
20446,Tiszainoka,378,1792,46.9061,20.1522
20455,Csanadapaca,2366,5130,46.5402,20.8846
20464,Baranyahidveg,165,849,45.8462,18.0238
20473,Kaposvar,61441,11359,46.3565,17.7887
20482,Alsoberecki,713,686,48.345,21.6874
20491,Eger,52898,9221,47.899,20.3744
20507,Kurd,1021,3119,46.449,18.3161
20516,Sarazsadany,227,1531,48.2634,21.4942
20525,Tass,2702,7473,47.0201,19.0322
20534,Dunavarsany,8341,2252,47.279,19.0661
20543,Szalapa,183,452,46.9916,17.1455
20552,Kiralyegyhaza,874,2289,45.9969,17.9686
20561,Ujireg,273,1090,46.6574,18.1734
20570,Tes,777,4903,47.2579,18.0305
20589,Nagykapornak,864,2441,46.8182,16.9927
20598,Nagycsepely,359,1980,46.7498,17.8346
20604,Ikreny,1876,1558,47.654,17.5292
20613,Bucsuszentlaszlo,749,154,46.7882,16.9308
20622,Rinyaujlak,266,2426,46.086,17.4188
20640,Cegledbercel,4261,2815,47.215,19.6786
20659,Marok,400,1593,45.8781,18.5045
20668,Matyus,308,1103,48.2832,22.2823
20677,Beregsurany,961,1601,48.1616,22.5481
20686,Okorag,154,1185,45.9261,17.8748
20695,Doborhegy,112,1175,46.9912,16.7023
20701,Moragy,709,1761,46.2158,18.643
20710,Bedegker,357,2600,46.651,18.0601
20729,Balatonfenyves,1754,5193,46.7177,17.4945
20738,Sajovamos,2021,3122,48.1819,20.8321
20747,Feldebro,920,2652,47.813,20.2329
20756,Hidegkut,429,1358,47.0012,17.8285
20765,Medgyesbodzas,1010,3167,46.5182,20.9602
20774,Csobaj,656,1961,48.0481,21.3402
20783,Simontornya,3839,3383,46.757,18.5435
20792,Und,319,679,47.4882,16.694
20817,Sarszentlorinc,965,4669,46.6261,18.6066
20826,Zanka,788,1955,46.8729,17.6834
20835,Orbanyosfa,97,567,46.8499,16.9836
20844,Lacacseke,285,1625,48.3685,21.9932
20853,Urkut,1950,2013,47.0825,17.6437
20862,Sarok,120,462,45.8413,18.6127
20871,Szin,838,1810,48.4969,20.6606
20880,Hosszupereszteg,629,3700,47.0955,17.0232
20899,Boda,388,1542,46.0809,18.0478
20905,Mike,571,3241,46.242,17.533
20914,Nagyer,501,1229,46.3704,20.7292
20923,Kisigmand,482,1314,47.6537,18.0986
20932,Szakonyfalu,357,1119,46.9262,16.2278
20941,Kistolmacs,166,1220,46.4853,16.7528
20950,Belsosard,96,979,46.6426,16.4716
20969,Gibart,309,533,48.3158,21.1602
20978,Teseny,286,1208,45.9489,18.048
20987,Tarkany,1348,6494,47.5901,18.0018
20996,Kemenespalfa,361,1372,47.1368,17.1738
21005,Tordas,2138,1676,47.3446,18.7527
21014,Molnari,686,1286,46.3852,16.8315
21023,Hegyszentmarton,367,1878,45.9037,18.0903
21032,Alsozsolca,5619,2602,48.0703,20.882
21041,Karancslapujto,2423,1935,48.1527,19.7361
21050,Pokaszepetk,926,1869,46.9257,16.9685
21069,Dunaegyhaza,1410,1012,46.8366,18.9536
21078,Dunaszeg,2174,1726,47.7696,17.5401
21087,Vizsoly,797,1840,48.385,21.2169
21096,Pecsudvard,798,843,46.0097,18.2763
21102,Nagyloc,1496,3912,48.0354,19.5726
21111,Jaszladany,5451,9273,47.3649,20.1654
21120,Szentkiraly,1857,10189,46.9188,19.9181
21139,Borzonce,53,560,46.5791,16.8877
21148,Apostag,1995,3194,46.8832,18.9673
21157,Vezseny,593,2517,47.0336,20.2199
21175,Balatonfured,12800,4645,46.9567,17.8889
21184,Koppanyszanto,272,2255,46.5929,18.1118
21193,Radostyan,552,810,48.1801,20.6503
21209,Lokoshaza,1663,5202,46.4298,21.2307
21218,Karcsa,1795,4369,48.3114,21.793
21227,Beszterec,953,1159,48.1567,21.8383
21236,Homrogd,860,1343,48.2819,20.9133
21245,Sukosd,3434,9418,46.2864,18.9958
21254,Szentpeterfa,1016,3124,47.092,16.4804
21263,Babosdobrete,475,1252,46.814,16.7796
21272,Prugy,2398,3139,48.0833,21.2437
21281,Somogyviszlo,235,1263,46.1127,17.765
21290,Laskod,901,1359,48.0545,22.0417
21306,Sarvar,15226,6465,47.2517,16.9342
21315,Csurgo,4629,5942,46.2643,17.0951
21324,Balatonszentgyorgy,1547,2368,46.6922,17.3
21333,Istvandi,517,3030,46.02,17.622
21342,Kajaszo,1074,2398,47.3265,18.7218
21351,Szikszo,5231,3623,48.2015,20.9275
21360,Udvari,319,1944,46.593,18.511
21379,Kisbucsa,436,879,46.8154,16.9421
21388,Puspokhatvan,1400,2472,47.7759,19.3661
21397,Sumegcsehi,593,1743,46.9426,17.2178
21403,Nagypirit,232,1017,47.2003,17.2254
21412,Ulles,2954,4993,46.3371,19.8486
21421,Szomor,1059,1319,47.5919,18.6642
21430,Veszpremfajsz,255,1174,47.0364,17.8957
21449,Nagyberki,1441,2174,46.3575,18.0074
21458,Szada,5650,1672,47.6363,19.3117
21467,Toalmas,3445,3940,47.5096,19.6637
21476,Felsorajk,723,2054,46.681,16.9863
21485,Nagydobos,2294,2693,48.0527,22.3052
21494,Tiszasas,1015,2879,46.8211,20.08
21500,Kalocfa,148,1021,46.7564,16.561
21519,Pecsbagota,106,607,45.9908,18.073
21528,Harkany,4632,2569,45.8478,18.236
21537,Uraiujfalu,844,1908,47.3712,16.984
21546,Mucsony,2888,1755,48.2698,20.6803
21555,Mindszent,6401,5935,46.524,20.186
21564,Girincs,866,1120,47.9698,20.9846
21573,Retkozberencs,1109,1580,48.2044,22.0112
21582,Ersekvadkert,3476,5537,47.9961,19.1989
21591,Csebeny,87,376,46.1888,17.925
21607,Papasalamon,344,1396,47.2296,17.4222
21616,Kislippo,284,837,45.8293,18.5349
21625,Zomba,1926,5730,46.4108,18.5659
21634,Szirak,1187,1909,47.8286,19.5301
21643,Zsedeny,216,643,47.3406,16.9047
21652,Nagybajom,3374,10806,46.3936,17.5117
21661,Zabar,422,1817,48.1349,20.0437
21670,Sajokapolna,373,1051,48.1954,20.6849
21689,Nagyivan,1135,4316,47.486,20.9328
21698,Dravasztara,389,1818,45.8256,17.8227
21704,Old,331,1407,45.7889,18.3517
21713,Sulysap,8641,4719,47.4543,19.5215
21722,Zagyvaszanto,1907,952,47.7756,19.6705
21731,Kety,710,1651,46.4406,18.5226
21740,Tarcal,2808,5372,48.1298,21.3456
21759,Nemesszalok,834,2056,47.2744,17.3016
21768,Megyaszo,2614,5342,48.1874,21.0542
21777,Vanyola,520,1951,47.385,17.597
21786,Pazmand,2210,2714,47.2836,18.6566
21795,Erdotarcsa,460,1507,47.7618,19.5428
21801,Ravazd,1215,2855,47.5167,17.7527
21810,Varbo,1050,2588,48.1623,20.6195
21829,Hernadkercs,294,741,48.2419,21.0486
21838,Hegyhatszentmarton,59,1274,46.935,16.48
21847,Peteri,2387,1189,47.3881,19.4108
21856,Somogyvamos,713,2502,46.569,17.6829
21865,Darnozseli,1587,1961,47.8505,17.4269
21874,Piliscsev,2399,2491,47.6734,18.8185
21883,Szeghalom,8566,21713,47.0213,21.1694
21892,Bogadmindszent,414,1158,45.9063,18.0452
21908,Csokako,1447,1092,47.3564,18.2758
21917,Dor,744,1101,47.5979,17.2987
21926,Kapolnasnyek,3822,4150,47.2375,18.6723
21935,Cserhathalap,342,1047,47.9822,19.3755
21944,Akaszto,3221,6488,46.691,19.2064
21953,Banreve,1220,662,48.2971,20.3556
21962,Lesenceistvand,951,1738,46.8703,17.361
21971,Tapszentmiklos,938,2075,47.4945,17.851
21980,Mihalyi,1031,1628,47.5158,17.095
21999,Izsak,5515,11376,46.8009,19.3595
22008,Tortel,4243,8416,47.1225,19.9386
22017,Szamosbecs,373,671,47.8619,22.6899
22026,Fono,248,1061,46.4004,17.9534
22035,Zsambok,2411,2335,47.5431,19.6066
22044,Olmod,116,366,47.4143,16.5897
22053,Szabolcsbaka,1094,1984,48.1572,22.1396
22062,Bakonypeterd,267,1002,47.4654,17.7975
22071,Veleny,100,709,45.9803,18.0494
22080,Kerkakutas,99,2007,46.7594,16.5056
22099,Bukkszentmarton,249,826,48.0707,20.3279
22105,Jaszarokszallas,7691,7717,47.6445,19.9787
22114,Szigetujfalu,2004,1083,47.2332,18.9235
22123,Fulokercs,392,1860,48.4298,21.106
22132,Dombiratos,500,1830,46.4196,21.118
22141,Mikekaracsonyfa,304,850,46.6604,16.6937
22150,Fulop,1739,5595,47.5991,22.0563
22169,Szentistvan,2350,5107,47.7715,20.6633
22178,Nagykutas,415,845,46.9264,16.8018
22187,Hejce,184,952,48.4241,21.2807
22196,Poroszlo,2813,10904,47.6436,20.6561
22202,Jaszapati,8299,7816,47.5137,20.1404
22211,Szoke,125,648,45.9601,18.1858
22220,Marcalto,727,2209,47.4346,17.3665
22239,Botpalad,862,1650,48.0293,22.8059
22248,Pand,1905,2221,47.3507,19.6327
22257,Szalanta,1149,1708,45.9473,18.2374
22266,Pocsa,149,805,45.9094,18.4704
22275,Bakoca,266,1065,46.2072,17.9998
22284,Ofeherto,2509,4317,47.9356,22.0343
22293,Csanytelek,2413,3471,46.6089,20.1016
22309,Hatvan,20228,6631,47.6684,19.6744
22318,Nyoger,345,1073,47.1816,16.9377
22327,Badacsonytomaj,2067,3271,46.8058,17.5147
22336,Komlodtotfalu,102,697,47.8439,22.703
22345,Kemence,922,4275,48.0171,18.8916
22354,Boconad,1257,2956,47.6421,20.1873
22372,Nagyigmand,2834,5135,47.635,18.0762
22381,Bakonyszombathely,1364,3652,47.4703,17.9625
22390,Csonge,377,2527,47.3521,17.0655
22406,Hajdunanas,16644,25964,47.8452,21.4279
22415,Fenyeslitke,2357,2515,48.2709,22.0991
22424,Tormas,250,2470,46.2291,17.9905
22433,Kocsola,1236,3334,46.528,18.1771
22442,Edve,84,505,47.4553,17.1343
22451,Pecsely,538,2001,46.9551,17.7864
22460,Kisfuzes,110,481,47.9883,20.1275
22479,Sajolaszlofalva,428,662,48.185,20.675
22488,Verseg,1283,2957,47.7224,19.5487
22497,Ormandlak,98,575,46.7596,16.7553
22503,Erdohorvati,597,5011,48.3148,21.4275
22512,Monoszlo,92,746,46.9029,17.6407
22521,Balajt,495,903,48.3211,20.7881
22530,Kerekegyhaza,6563,8128,46.9359,19.4825
22549,Alsoszolnok,337,1002,46.9274,16.202
22558,Onga,4787,3149,48.1207,20.9129
22567,Kunhegyes,7383,14893,47.3699,20.6318
22576,Csonkamindszent,142,553,46.052,17.9665
22585,Vasad,1945,3341,47.3222,19.4007
22594,Cserhatsurany,779,1880,47.9775,19.4264
22600,Magyarszek,952,1386,46.1954,18.1962
22619,Szomod,2121,2839,47.6825,18.3424
22628,Onod,2283,1774,48.0011,20.9144
22637,Mariahalom,573,1085,47.6278,18.709
22646,Felgyo,1161,7673,46.6647,20.113
22655,Erdokurt,494,2172,47.7734,19.4585
22664,Gyongyosmellek,276,1002,45.9868,17.7021
22673,Bonnya,217,1462,46.5946,17.9012
22682,Letkes,1111,2455,47.8853,18.7769
22691,Veszpremvarsany,1049,2118,47.4255,17.8325
22707,Fonyed,65,573,46.6311,17.2583
22716,Kemestarodfa,204,635,46.9964,16.5178
22725,Alsoujlak,577,2102,47.0822,16.8531
22734,Dravapalkonya,256,1013,45.8035,18.1797
22743,Nagycserkesz,1651,4147,47.9641,21.5534
22752,Kaszaper,1772,3357,46.4578,20.8232
22761,Szekszard,31795,9628,46.3485,18.7017
22770,Tiszabura,2934,4520,47.4466,20.4578
22789,Tiszaszentimre,1954,6561,47.4914,20.7234
22798,Jaszkiser,5092,13011,47.4594,20.2158
22804,Csomor,9779,2270,47.5489,19.2242
22813,Bakonyszentkiraly,829,2790,47.3639,17.8826
22822,Balatonszemes,1679,3602,46.806,17.779
22831,Petohaza,1065,264,47.5974,16.8933
22840,Kisgyor,1605,7113,48.0103,20.6887
22859,Janoshida,2401,3479,47.3839,20.0566
22868,Kisbudmer,101,572,45.9131,18.4469
22877,Bode,257,917,46.836,16.7173
22886,Kisbajcs,914,874,47.7453,17.6812
22901,Beb,258,704,47.344,17.6007
22910,Dag,909,1189,47.6622,18.7201
22929,Jaszago,678,3693,47.5923,19.8545
22938,Cibakhaza,3787,3821,46.959,20.2062
22947,Zalaszabar,494,1695,46.6411,17.1123
22956,Korlat,282,791,48.3786,21.2456
22965,Kacorlak,193,760,46.5738,16.9541
22974,Lippo,464,1453,45.8645,18.5695
22983,Sotony,636,1493,47.1962,16.9484
22992,Eperjes,486,7389,46.7093,20.5602
23001,Kisszolos,134,649,47.1978,17.3307
23010,Ukk,320,1387,47.0437,17.2141
23029,Rudabanya,2309,1646,48.3738,20.6225
23038,Nyaregyhaza,3754,3201,47.2627,19.5026
23047,Szecsenke,194,978,47.9057,19.3324
23056,Nyarlorinc,2359,6636,46.8605,19.8741
23065,Oroshaza,27236,20222,46.5603,20.6693
23074,Horvathertelend,39,536,46.1769,17.9275
23083,Pusztavacs,1333,7907,47.1739,19.4981
23092,Siojut,613,1073,46.8794,18.1388
23108,Pankasz,451,927,46.8382,16.4996
23117,Polgar,8044,9744,47.8708,21.1141
23126,Szentgyorgyvar,286,1165,46.7569,17.1309
23135,Jasztelek,1564,4115,47.4814,20.0023
23144,Becsehely,1956,3607,46.4476,16.7917
23153,Bakonykuti,168,1245,47.2455,18.198
23162,Bukkosd,1041,3015,46.111,17.9946
23171,Kunmadaras,5180,15355,47.4285,20.7953
23180,Nagyesztergar,1098,1829,47.2767,17.9051
23199,Alsonemedi,5336,4907,47.3147,19.1657
23205,Siklosbodony,150,433,45.9116,18.1226
23214,Teglas,6235,3833,47.7157,21.6746
23223,Alsoregmec,188,1540,48.4653,21.6172
23241,Adacs,2603,3794,47.6915,19.9752
23250,Fabianhaza,1721,2735,47.8484,22.3545
23269,Nyirmeggyes,2629,2879,47.9137,22.2641
23278,Budaors,28899,2359,47.46,18.9542
23287,Felsoszolnok,565,2356,46.8781,16.1654
23296,Kapospula,858,1980,46.3757,18.0973
23302,Gyenesdias,3641,1850,46.7725,17.286
23311,Pusztaszemes,346,1039,46.766,17.9255
23320,Nemescso,275,738,47.3506,16.6166
23339,Jaszfenyszaru,6168,7616,47.5692,19.7168
23348,Tarnamera,1613,2826,47.6523,20.155
23357,Madaras,2598,4931,46.0571,19.2599
23375,Hidegseg,449,1682,47.6252,16.7414
23384,Almashaza,75,498,46.8425,17.0473
23393,Ujiraz,472,1547,46.985,21.3534
23409,Nagytarcsa,5044,1214,47.5268,19.2835
23418,Sima,30,488,48.2986,21.3021
23427,Hantos,962,3696,46.9949,18.6991
23436,Csatar,547,779,46.7769,16.8638
23445,Zarank,460,1453,47.6429,20.1032
23454,Kovagoors,681,2209,46.849,17.6016
23463,Budakalasz,11160,1517,47.6193,19.0469
23472,Somberek,1300,3142,46.0809,18.66
23481,Pasztori,385,852,47.5573,17.2726
23490,Many,2432,4472,47.5299,18.6564
23506,Pisko,233,1155,45.8105,17.9352
23515,Porva,453,2813,47.3081,17.8151
23524,Tiszalok,5228,5873,48.0172,21.375
23533,Felsovadasz,523,1864,48.3712,20.9159
23542,Magyarlukafa,68,1297,46.1677,17.7569
23551,Nagyacsad,622,1396,47.3659,17.3726
23560,Mezolak,987,2158,47.3291,17.3713
23579,Jaszfelsoszentgyorgy,1857,3928,47.5086,19.7927
23588,Nagyveleg,668,1317,47.3598,18.1099
23597,Zalaszegvar,131,684,47.0981,17.224
23603,Ercsi,8065,6531,47.252,18.8984
23612,Komoro,614,1637,48.029,22.5915
23630,Mernye,1214,2593,46.5087,17.82
23649,God,19871,2444,47.6834,19.1342
23658,Herend,3349,1956,47.1328,17.7523
23676,Balastya,3337,11000,46.4208,20.0141
23685,Patyod,633,910,47.8687,22.6152
23694,Sarbogard,11821,18933,46.8874,18.6196
23700,Kiscsosz,83,904,47.1959,17.2798
23719,Gelej,591,3212,47.83,20.7733
23728,Kotaj,4491,2593,48.0479,21.7099
23737,Bodroghalom,1331,2686,48.3036,21.7049
23746,Bakonybel,1203,2436,47.2551,17.728
23755,Semjen,497,784,48.3503,21.9713
23764,Pale,91,215,46.262,18.0747
23773,Pereszteg,1460,2251,47.5932,16.7352
23782,Sajopuspoki,450,945,48.28,20.342
23791,Kalazno,125,1835,46.5015,18.4745
23807,Somogyapati,469,1070,46.0921,17.7495
23816,Csempeszkopacs,318,540,47.155,16.8053
23825,Retsag,2702,1981,47.9303,19.1376
23834,Zalahashagy,356,1213,46.8918,16.6261
23843,Gyoro,379,1164,47.4907,17.0214
23852,Aszar,1694,1868,47.5093,18.0045
23861,Ratot,225,727,46.9644,16.4264
23870,Szarvas,15606,16157,46.8621,20.5521
23889,Sonkad,790,1981,48.0546,22.7477
23898,Rezi,1242,2977,46.8418,17.2196
23904,Gyugy,300,1531,46.6923,17.6821
23913,Obudavar,41,323,46.9379,17.6908
23922,Bakonyszentivan,217,914,47.3907,17.6718
23931,Mehkerek,1945,2585,46.7748,21.4492
23940,Sarretudvari,2780,5442,47.2392,21.1895
23959,Mohacs,17089,11223,45.9934,18.6821
23968,Teleki,226,805,46.7725,17.8246
23977,Buttos,151,1818,48.4775,21.0054
23986,Nagyoroszi,2073,4003,48.0039,19.0913
23995,Kompolt,1858,2273,47.7428,20.2402
24004,Nyirad,1809,6136,47.0054,17.4546
24013,Diosd,10776,575,47.4063,18.9449
24022,Bator,342,2732,47.9918,20.2657
24031,Dombegyhaz,1954,5794,46.3406,21.132
24040,Monostorapati,1088,2559,46.9249,17.5553
24059,Nemeskolta,342,734,47.1409,16.7716
24068,Osi,1959,3586,47.1436,18.1883
24077,Deszk,3668,5205,46.2182,20.2379
24086,Jaszivany,383,3951,47.5222,20.2465
24095,Csengersima,794,2380,47.8661,22.7303
24101,Dunaszentmiklos,445,776,47.7044,18.3813
24110,Zselickislak,410,1039,46.3111,17.7978
24129,Bakonytamasi,562,2049,47.4105,17.7319
24138,Rigyac,394,1536,46.4649,16.8635
24147,Verpelet,3750,5318,47.849,20.2279
24156,Negyes,247,1733,47.7018,20.7029
24165,Hernadkak,1581,1090,48.0913,20.9642
24174,Tereske,678,1703,47.9488,19.1934
24183,Gencsapati,2668,2239,47.2888,16.5944
24192,Facankert,620,1070,46.448,18.7361
24208,Sobor,272,1671,47.4757,17.369
24217,Mikepercs,4739,3693,47.441,21.6315
24226,Kovacshida,256,809,45.8337,18.181
24235,Erdotelek,3221,4490,47.6867,20.3145
24244,Bakonybank,392,1506,47.4669,17.904
24253,Mikohaza,507,1691,48.4652,21.5908
24262,Egeraracsa,289,703,46.6729,17.0775
24271,Pakod,830,1255,46.957,16.9941
24280,Zalaber,693,1278,46.974,17.0285
24305,Pannonhalma,4064,2957,47.5502,17.7542
24314,Csokoly,1008,2984,46.3011,17.5671
24323,Felsopeteny,583,1450,47.8891,19.198
24332,Matraszele,915,1697,48.0554,19.8939
24341,Bank,691,990,47.9259,19.1736
24350,Ujszalonta,99,2083,46.8117,21.4907
24369,Felsoors,1758,1723,47.0151,17.9526
24378,Bar,539,900,46.0518,18.7172
24387,Kisbajom,383,1367,46.3055,17.4897
24396,Kiskunmajsa,10843,22227,46.4906,19.7393
24402,Vekeny,131,936,46.2696,18.342
24411,Lengyel,473,2003,46.375,18.3686
24420,Pere,321,953,48.2852,21.1211
24439,Doroghaza,1060,1768,47.9871,19.9003
24448,Tiszacsecse,223,480,48.1097,22.7446
24457,Balvanyos,544,2369,46.7817,17.9521
24466,Mikebuda,695,4217,47.1569,19.6152
24475,Timar,1245,2182,48.1543,21.4611
24484,Kemenessomjen,562,1605,47.2945,17.1338
24493,Kisbarapati,360,2871,46.603,17.8661
24509,Nemesbod,613,914,47.2689,16.7354
24518,Ecser,3960,1310,47.4445,19.3185
24527,Tok,1326,2473,47.5647,18.7311
24536,Orci,561,997,46.4067,17.8733
24545,Tiszaalpar,4938,9113,46.822,19.9893
24554,Abasar,2613,2082,47.7947,20.0002
24563,Tamasi,7906,11195,46.6294,18.285
24572,Samsonhaza,230,1271,47.9865,19.7241
24581,Rohod,1215,1956,48.0274,22.1353
24590,Zajk,218,1239,46.4839,16.72
24606,Szuhogy,1076,1700,48.3843,20.6745
24615,Tapsony,637,3161,46.4535,17.3354
24624,Lovaszheteny,301,895,46.157,18.474
24633,Koronco,2221,2690,47.5974,17.5298
24642,Csesznek,527,2421,47.3543,17.8828
24651,Vinar,223,460,47.3108,17.2823
24660,Potrete,239,1412,46.6783,16.951
24679,Kospallag,733,1277,47.8746,18.9341
24703,Tekenye,408,696,46.9599,17.1228
24712,Szilvas,131,604,45.9617,18.2004
24721,Rabapordany,995,2190,47.5569,17.3229
24730,Panyok,58,846,48.5302,21.3483
24749,Baranyajeno,416,1555,46.2708,18.0434
24758,Egerszalok,2050,2311,47.8702,20.3238
24767,Ugod,1340,6279,47.318,17.6014
24776,Padar,104,1069,46.852,17.0164
24785,Nagykallo,9176,6852,47.8743,21.8435
24794,Kardos,562,4279,46.7969,20.7195
24800,Sopte,707,1398,47.2819,16.6509
24819,Devavanya,7363,21655,47.0313,20.9621
24828,Biharnagybajom,2647,6135,47.2124,21.2285
24837,Nagytilaj,120,1566,46.9795,16.9627
24846,Heresznye,223,990,46.0555,17.276
24855,Romonya,521,707,46.0885,18.3396
24864,Batyk,357,808,46.9899,17.0357
24873,Homokkomarom,187,1670,46.5055,16.9157
24882,Hernadpetri,218,1708,48.4804,21.1617
24891,Szigliget,792,3426,46.8014,17.4332
24907,Balatonszarszo,1997,3013,46.8263,17.8342
24916,Szob,2557,1797,47.8183,18.8711
24925,Bisse,198,1380,45.9078,18.2592
24934,Vac,32828,6160,47.7783,19.1278
24943,Nagykokenyes,576,1728,47.7341,19.5983
24952,Vasarosbec,174,2401,46.1806,17.7254
24970,Hernadszurdok,159,448,48.4806,21.2054
24989,Decs,3728,9467,46.2843,18.7601
24998,Tazlar,1767,7338,46.5491,19.5139
25007,Sarand,2203,2268,47.4125,21.6248
25016,Velence,6441,3337,47.2353,18.6605
25025,Liszo,350,2591,46.3663,17.0067
25034,Zsambek,5585,3366,47.5483,18.7174
25043,Somogybukkosd,60,1180,46.2991,16.9883
25052,Orosztony,382,1845,46.6276,17.0604
25061,Szabadszallas,6083,16462,46.8752,19.2225
25070,Somogyhatvan,348,1352,46.1096,17.7131
25089,Mezoszemere,976,2148,47.7473,20.5192
25098,Benye,1258,1652,47.3553,19.5399
25104,Hangony,1540,3914,48.2261,20.2007
25113,Totszerdahely,1023,1229,46.3986,16.7975
25122,Zalata,218,2183,45.81,17.8902
25131,Esztergom,28144,10011,47.7857,18.7403
25140,Sarosd,3256,4812,47.0416,18.6498
25159,Banhorvati,1317,2848,48.2259,20.5023
